episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,throttle,brake
14,41.2,824,decelerate,1.804,4.39,12.9,11.39,1.509,-2.587,0.215,0.0
14,41.25,825,decelerate,0.602,4.277,12.739,11.277,1.463,-3.675,0.173,0.0
14,41.3,826,decelerate,0.001,4.17,12.533,11.17,1.364,-4.169,0.143,0.0
14,41.35,827,decelerate,0.001,4.06,12.328,11.06,1.268,-4.06,0.134,0.0
14,41.4,828,decelerate,0.001,3.949,12.128,10.949,1.179,-3.948,0.126,0.0
14,41.45,829,decelerate,0.001,3.835,11.935,10.835,1.1,-3.834,0.119,0.0
14,41.5,830,decelerate,0.001,3.718,11.747,10.718,1.029,-3.717,0.113,0.0
14,41.55,831,decelerate,0.001,3.6,11.564,10.6,0.964,-3.6,0.109,0.0
14,41.6,832,decelerate,0.001,3.482,11.388,10.482,0.906,-3.482,0.105,0.0
14,41.65,833,decelerate,0.0,3.365,11.217,10.365,0.852,-3.365,0.101,0.0
14,41.7,834,decelerate,0.0,3.249,11.053,10.249,0.804,-3.249,0.099,0.0
14,41.75,835,decelerate,0.0,3.134,10.894,10.134,0.76,-3.134,0.097,0.0
14,41.8,836,decelerate,0.0,3.021,10.741,10.021,0.72,-3.02,0.095,0.0
14,41.85,837,decelerate,0.0,2.909,10.593,9.909,0.684,-2.909,0.094,0.0
14,41.9,838,decelerate,0.0,2.8,10.451,9.8,0.651,-2.8,0.093,0.0
14,41.95,839,decelerate,0.0,2.693,10.314,9.693,0.621,-2.693,0.093,0.0
14,42.0,840,decelerate,0.0,2.588,10.183,9.588,0.595,-2.588,0.093,0.0
14,42.05,841,decelerate,0.0,2.486,10.056,9.486,0.57,-2.486,0.093,0.0
14,42.1,842,decelerate,0.0,2.387,9.935,9.387,0.548,-2.387,0.094,0.0
14,42.15,843,decelerate,0.0,2.29,9.818,9.29,0.528,-2.29,0.094,0.0
14,42.2,844,decelerate,0.0,2.197,9.707,9.197,0.51,-2.197,0.095,0.0
14,42.25,845,stopped,0.0,2.106,9.6,9.106,0.493,-2.106,0.096,0.0
14,42.3,846,stopped,0.0,2.019,9.497,9.019,0.478,-2.019,0.096,0.0
14,42.35,847,stopped,0.0,1.935,9.399,8.935,0.464,-1.935,0.097,0.0
14,42.4,848,stopped,0.0,1.854,9.304,8.854,0.45,-1.854,0.098,0.0
14,42.45,849,stopped,0.0,1.776,9.214,8.776,0.438,-1.776,0.099,0.0
14,42.5,850,stopped,0.0,1.702,9.127,8.702,0.426,-1.702,0.1,0.0
14,42.55,851,stopped,0.0,1.63,9.044,8.63,0.414,-1.63,0.101,0.0
14,42.6,852,stopped,0.0,1.562,8.965,8.562,0.403,-1.562,0.102,0.0
14,42.65,853,stopped,0.0,1.498,8.889,8.498,0.391,-1.498,0.102,0.0
14,42.7,854,stopped,0.0,1.437,8.816,8.437,0.379,-1.437,0.103,0.0
14,42.75,855,stopped,0.0,1.378,8.746,8.378,0.367,-1.378,0.103,0.0
14,42.8,856,stopped,0.0,1.323,8.678,8.323,0.356,-1.323,0.103,0.0
14,42.85,857,stopped,0.0,1.27,8.614,8.27,0.344,-1.27,0.104,0.0
14,42.9,858,stopped,0.0,1.228,8.552,8.228,0.324,-1.228,0.102,0.0
14,42.95,859,stopped,0.0,1.191,8.491,8.191,0.301,-1.191,0.1,0.0
14,43.0,860,stopped,0.0,1.155,8.433,8.155,0.278,-1.155,0.099,0.0
14,43.05,861,stopped,0.0,1.12,8.376,8.12,0.257,-1.12,0.097,0.0
14,43.1,862,stopped,0.0,1.085,8.321,8.085,0.236,-1.085,0.095,0.0
14,43.15,863,stopped,0.0,1.051,8.268,8.051,0.217,-1.051,0.094,0.0
14,43.2,864,stopped,0.0,1.019,8.216,8.019,0.198,-1.019,0.092,0.0
14,43.25,865,stopped,0.0,0.987,8.166,7.987,0.18,-0.987,0.091,0.0
14,43.3,866,stopped,0.0,0.956,8.118,7.956,0.162,-0.956,0.09,0.0
14,43.35,867,stopped,0.0,0.925,8.071,7.925,0.146,-0.925,0.089,0.0
14,43.4,868,stopped,0.0,0.895,8.026,7.895,0.131,-0.895,0.088,0.0
14,43.45,869,stopped,0.0,0.867,7.982,7.867,0.115,-0.867,0.086,0.0
14,43.5,870,stopped,0.0,0.839,7.94,7.839,0.1,-0.839,0.085,0.0
14,43.55,871,stopped,0.0,0.805,7.899,7.805,0.094,-0.805,0.086,0.0
14,43.6,872,stopped,0.0,0.764,7.859,7.764,0.095,-0.764,0.087,0.0
14,43.65,873,stopped,0.0,0.745,7.822,7.745,0.077,-0.745,0.085,0.0
14,43.7,874,stopped,0.0,0.734,7.785,7.734,0.051,-0.734,0.082,0.0
14,43.75,875,stopped,0.0,0.669,7.75,7.669,0.081,-0.669,0.088,0.0
14,43.8,876,stopped,0.0,0.696,7.716,7.696,0.02,-0.696,0.08,0.0
14,43.85,877,stopped,0.0,0.625,7.684,7.625,0.059,-0.625,0.087,0.0
14,43.9,878,stopped,0.0,0.649,7.652,7.649,0.003,-0.649,0.079,0.0
14,43.95,879,stopped,0.0,0.586,7.621,7.586,0.035,-0.586,0.085,0.0
14,44.0,880,stopped,0.0,0.605,7.592,7.605,-0.014,-0.605,0.078,0.0
14,44.05,881,stopped,0.0,0.515,7.564,7.515,0.049,-0.515,0.089,0.0
14,44.1,882,stopped,0.0,0.547,7.537,7.547,-0.01,-0.547,0.08,0.0
14,44.15,883,stopped,0.0,0.506,7.511,7.506,0.006,-0.506,0.084,0.0
14,44.2,884,stopped,0.0,0.478,7.486,7.478,0.008,-0.478,0.085,0.0
14,44.25,885,stopped,0.0,0.452,7.462,7.452,0.01,-0.452,0.086,0.0
14,44.3,886,stopped,0.0,0.443,7.439,7.443,-0.004,-0.443,0.085,0.0
14,44.35,887,stopped,0.0,0.4,7.417,7.4,0.016,-0.4,0.089,0.0
14,44.4,888,stopped,0.0,0.387,7.395,7.387,0.008,-0.387,0.088,0.0
14,44.45,889,stopped,0.0,0.409,7.374,7.409,-0.035,-0.409,0.082,0.0
14,44.5,890,stopped,0.0,0.409,7.353,7.409,-0.056,-0.409,0.079,0.0
14,44.55,891,stopped,0.0,0.434,7.333,7.434,-0.101,-0.434,0.072,0.0
14,44.6,892,stopped,0.0,0.388,7.313,7.388,-0.074,-0.388,0.077,0.0
14,44.65,893,stopped,0.0,0.368,7.295,7.368,-0.073,-0.368,0.078,0.0
14,44.7,894,stopped,0.0,0.337,7.276,7.337,-0.061,-0.337,0.081,0.0
14,44.75,895,stopped,0.0,0.356,7.258,7.356,-0.098,-0.356,0.075,0.0
14,44.8,896,stopped,0.0,0.346,7.241,7.346,-0.105,-0.346,0.074,0.0
14,44.85,897,stopped,0.0,0.3,7.226,7.3,-0.075,-0.3,0.08,0.0
14,44.9,898,stopped,0.0,0.331,7.209,7.331,-0.122,-0.331,0.072,0.0
14,44.95,899,stopped,0.0,0.342,7.193,7.342,-0.149,-0.342,0.069,0.0
14,45.0,900,stopped,0.0,0.266,7.18,7.266,-0.087,-0.266,0.079,0.0
14,45.05,901,stopped,0.0,0.246,7.166,7.246,-0.08,-0.246,0.081,0.0
14,45.1,902,stopped,0.0,0.262,7.154,7.262,-0.108,-0.262,0.077,0.0
14,45.15,903,stopped,0.0,0.229,7.142,7.229,-0.087,-0.229,0.081,0.0
14,45.2,904,stopped,0.0,0.21,7.131,7.21,-0.08,-0.21,0.082,0.0
14,45.25,905,stopped,0.0,0.212,7.119,7.212,-0.092,-0.212,0.08,0.0
14,45.3,906,stopped,0.0,0.228,7.108,7.228,-0.12,-0.228,0.076,0.0
14,45.35,907,stopped,0.0,0.169,7.098,7.169,-0.071,-0.169,0.085,0.0
14,45.4,908,stopped,0.0,0.204,7.089,7.204,-0.115,-0.204,0.078,0.0
14,45.45,909,stopped,0.0,0.151,7.08,7.151,-0.071,-0.151,0.085,0.0
14,45.5,910,stopped,0.0,0.183,7.072,7.183,-0.111,-0.183,0.079,0.0
14,45.55,911,stopped,0.0,0.144,7.064,7.144,-0.08,-0.144,0.084,0.0
