episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,throttle,brake
2,0.05,1,accelerate,0.0,0.0,12.825,7.0,5.825,0.0,0.778,0.0
2,0.1,2,accelerate,0.003,0.003,12.825,7.003,5.822,0.0,0.778,0.0
2,0.15,3,accelerate,0.001,0.001,12.825,7.001,5.824,0.0,0.779,0.0
2,0.2,4,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,0.78,0.0
2,0.25,5,accelerate,0.0,0.001,12.825,7.001,5.824,-0.0,0.781,0.0
2,0.3,6,accelerate,0.001,0.001,12.825,7.001,5.824,-0.0,0.782,0.0
2,0.35,7,accelerate,0.001,0.001,12.825,7.001,5.824,-0.0,0.783,0.0
2,0.4,8,accelerate,0.0,0.0,12.825,7.0,5.824,-0.0,0.784,0.0
2,0.45,9,accelerate,0.0,0.0,12.825,7.0,5.824,-0.0,0.785,0.0
2,0.5,10,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,0.786,0.0
2,0.55,11,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,0.787,0.0
2,0.6,12,accelerate,0.0,0.0,12.825,7.0,5.825,-0.0,0.788,0.0
2,0.65,13,accelerate,0.158,0.305,12.82,7.305,5.515,-0.146,0.743,0.0
2,0.7,14,accelerate,0.518,0.628,12.815,7.628,5.187,-0.11,0.701,0.0
2,0.75,15,accelerate,0.821,0.893,12.812,7.893,4.919,-0.072,0.668,0.0
2,0.8,16,accelerate,1.035,1.004,12.813,8.004,4.809,0.031,0.657,0.0
2,0.85,17,accelerate,1.162,1.118,12.816,8.118,4.698,0.045,0.644,0.0
2,0.9,18,accelerate,1.301,1.265,12.819,8.265,4.554,0.036,0.625,0.0
2,0.95,19,accelerate,1.417,1.369,12.822,8.369,4.453,0.048,0.613,0.0
2,1.0,20,accelerate,1.543,1.421,12.829,8.421,4.408,0.121,0.61,0.0
2,1.05,21,accelerate,1.645,1.5,12.838,8.5,4.338,0.144,0.602,0.0
2,1.1,22,accelerate,1.806,1.584,12.851,8.584,4.267,0.222,0.596,0.0
2,1.15,23,accelerate,1.917,1.712,12.864,8.712,4.151,0.205,0.581,0.0
2,1.2,24,accelerate,2.082,1.772,12.879,8.772,4.108,0.31,0.579,0.0
2,1.25,25,accelerate,2.228,1.863,12.899,8.863,4.035,0.365,0.572,0.0
2,1.3,26,accelerate,2.418,1.909,12.924,8.909,4.015,0.509,0.575,0.0
2,1.35,27,accelerate,2.584,1.993,12.954,8.993,3.961,0.592,0.571,0.0
2,1.4,28,accelerate,2.755,2.051,12.99,9.051,3.939,0.705,0.572,0.0
2,1.45,29,accelerate,2.842,2.144,13.028,9.144,3.884,0.699,0.565,0.0
2,1.5,30,accelerate,2.887,2.21,13.065,9.21,3.855,0.677,0.561,0.0
2,1.55,31,accelerate,2.886,2.307,13.099,9.307,3.792,0.58,0.55,0.0
2,1.6,32,accelerate,2.919,2.377,13.13,9.377,3.753,0.542,0.545,0.0
2,1.65,33,accelerate,2.98,2.458,13.159,9.458,3.701,0.522,0.538,0.0
2,1.7,34,accelerate,3.108,2.504,13.19,9.504,3.686,0.604,0.539,0.0
2,1.75,35,accelerate,3.256,2.583,13.224,9.583,3.641,0.673,0.536,0.0
2,1.8,36,accelerate,3.447,2.66,13.263,9.66,3.603,0.787,0.535,0.0
2,1.85,37,accelerate,3.624,2.755,13.307,9.755,3.552,0.869,0.532,0.0
2,1.9,38,accelerate,3.752,2.828,13.354,9.828,3.526,0.924,0.531,0.0
2,1.95,39,accelerate,3.783,2.919,13.4,9.919,3.482,0.864,0.523,0.0
2,2.0,40,accelerate,3.783,2.99,13.443,9.99,3.453,0.793,0.518,0.0
2,2.05,41,accelerate,3.797,3.076,13.481,10.076,3.405,0.721,0.509,0.0
2,2.1,42,accelerate,3.888,3.144,13.519,10.144,3.375,0.744,0.507,0.0
2,2.15,43,accelerate,4.026,3.225,13.559,10.225,3.333,0.8,0.504,0.0
2,2.2,44,accelerate,4.199,3.289,13.603,10.289,3.314,0.91,0.505,0.0
2,2.25,45,accelerate,4.381,3.367,13.653,10.367,3.286,1.014,0.506,0.0
2,2.3,46,accelerate,4.541,3.43,13.708,10.43,3.278,1.111,0.508,0.0
2,2.35,47,accelerate,4.619,3.506,13.765,10.506,3.259,1.112,0.506,0.0
2,2.4,48,accelerate,4.628,3.57,13.82,10.57,3.25,1.058,0.504,0.0
2,2.45,49,accelerate,4.627,3.645,13.872,10.645,3.227,0.982,0.499,0.0
2,2.5,50,accelerate,4.685,3.695,13.922,10.695,3.227,0.99,0.5,0.0
2,2.55,51,accelerate,4.803,3.764,13.973,10.764,3.209,1.039,0.499,0.0
2,2.6,52,accelerate,4.956,3.827,14.028,10.827,3.201,1.128,0.502,0.0
2,2.65,53,accelerate,5.128,3.896,14.089,10.896,3.192,1.231,0.505,0.0
2,2.7,54,accelerate,5.243,3.957,14.153,10.957,3.196,1.286,0.507,0.0
2,2.75,55,accelerate,5.09,4.024,14.211,11.024,3.187,1.065,0.499,0.0
2,2.8,56,accelerate,5.093,4.084,14.263,11.084,3.179,1.009,0.497,0.0
2,2.85,57,accelerate,5.0,4.148,14.309,11.148,3.161,0.852,0.49,0.0
2,2.9,58,accelerate,5.459,4.204,14.365,11.204,3.161,1.255,0.504,0.0
2,2.95,59,accelerate,5.818,4.25,14.439,11.25,3.188,1.568,0.518,0.0
2,3.0,60,accelerate,5.924,4.314,14.519,11.314,3.205,1.61,0.523,0.0
2,3.05,61,accelerate,5.894,4.381,14.597,11.381,3.215,1.512,0.521,0.0
2,3.1,62,accelerate,5.845,4.447,14.669,11.447,3.222,1.398,0.519,0.0
2,3.15,63,accelerate,5.815,4.515,14.736,11.515,3.221,1.3,0.516,0.0
2,3.2,64,accelerate,5.815,4.581,14.799,11.581,3.219,1.234,0.514,0.0
2,3.25,65,accelerate,5.848,4.646,14.86,11.646,3.215,1.202,0.513,0.0
2,3.3,66,accelerate,5.915,4.708,14.921,11.708,3.213,1.207,0.513,0.0
2,3.35,67,accelerate,6.014,4.756,14.983,11.756,3.227,1.259,0.518,0.0
2,3.4,68,accelerate,6.142,4.821,15.048,11.821,3.227,1.321,0.52,0.0
2,3.45,69,accelerate,6.136,4.885,15.112,11.885,3.227,1.251,0.518,0.0
2,3.5,70,accelerate,6.131,4.948,15.173,11.948,3.225,1.183,0.516,0.0
2,3.55,71,accelerate,6.633,5.01,15.242,12.01,3.232,1.623,0.533,0.0
2,3.6,72,accelerate,7.16,5.071,15.338,12.071,3.266,2.088,0.553,0.0
2,3.65,73,accelerate,7.555,4.996,15.457,11.996,3.461,2.559,0.595,0.0
2,3.7,74,accelerate,7.722,5.016,15.589,12.016,3.573,2.707,0.616,0.0
2,3.75,75,accelerate,7.703,5.094,15.722,12.094,3.627,2.609,0.62,0.0
2,3.8,76,accelerate,7.626,5.031,15.852,12.031,3.821,2.595,0.646,0.0
2,3.85,77,accelerate,7.518,5.055,15.979,12.055,3.924,2.463,0.656,0.0
2,3.9,78,accelerate,7.405,5.243,16.09,12.243,3.847,2.162,0.637,0.0
2,3.95,79,accelerate,7.305,5.215,16.196,12.215,3.981,2.09,0.653,0.0
2,4.0,80,accelerate,7.248,5.2,16.299,12.2,4.099,2.048,0.668,0.0
2,4.05,81,accelerate,7.239,5.203,16.401,12.203,4.198,2.036,0.682,0.0
2,4.1,82,accelerate,7.276,5.225,16.503,12.225,4.279,2.051,0.693,0.0
2,4.15,83,accelerate,7.341,5.276,16.606,12.276,4.33,2.064,0.701,0.0
2,4.2,84,accelerate,7.448,5.354,16.71,12.354,4.356,2.094,0.707,0.0
2,4.25,85,accelerate,7.583,5.454,16.816,12.454,4.362,2.129,0.709,0.0
2,4.3,86,accelerate,7.741,5.577,16.924,12.577,4.347,2.164,0.709,0.0
2,4.35,87,accelerate,7.905,5.716,17.032,12.716,4.316,2.189,0.707,0.0
2,4.4,88,accelerate,8.086,5.868,17.142,12.868,4.274,2.218,0.703,0.0
2,4.45,89,accelerate,8.279,5.891,17.257,12.891,4.366,2.388,0.721,0.0
2,4.5,90,accelerate,8.479,5.89,17.382,12.89,4.492,2.589,0.746,0.0
2,4.55,91,accelerate,8.672,6.273,17.51,13.273,4.238,2.399,0.706,0.0
2,4.6,92,accelerate,8.875,6.845,17.616,13.845,3.771,2.03,0.632,0.0
2,4.65,93,accelerate,9.083,7.265,17.709,14.265,3.444,1.818,0.582,0.0
2,4.7,94,accelerate,9.294,7.578,17.795,14.578,3.217,1.716,0.549,0.0
2,4.75,95,accelerate,9.471,7.753,17.878,14.753,3.125,1.718,0.537,0.0
2,4.8,96,accelerate,9.572,7.889,17.961,14.889,3.071,1.683,0.529,0.0
2,4.85,97,accelerate,9.588,8.003,18.039,15.003,3.036,1.585,0.522,0.0
2,4.9,98,accelerate,9.536,8.1,18.11,15.1,3.011,1.437,0.514,0.0
2,4.95,99,accelerate,9.505,8.183,18.174,15.183,2.991,1.322,0.508,0.0
2,5.0,100,accelerate,9.53,8.255,18.233,15.255,2.978,1.275,0.505,0.0
2,5.05,101,accelerate,9.595,8.318,18.292,15.318,2.974,1.276,0.505,0.0
2,5.1,102,accelerate,9.682,8.375,18.351,15.375,2.976,1.307,0.507,0.0
2,5.15,103,accelerate,9.807,8.426,18.411,15.426,2.985,1.381,0.511,0.0
2,5.2,104,accelerate,9.966,8.474,18.475,15.474,3.001,1.492,0.518,0.0
2,5.25,105,accelerate,10.118,8.521,18.544,15.521,3.023,1.598,0.525,0.0
2,5.3,106,accelerate,10.302,8.567,18.617,15.567,3.05,1.735,0.533,0.0
2,5.35,107,accelerate,10.492,8.614,18.696,15.614,3.083,1.878,0.543,0.0
2,5.4,108,accelerate,10.664,8.663,18.781,15.663,3.118,2.001,0.552,0.0
2,5.45,109,accelerate,10.69,8.715,18.866,15.715,3.15,1.975,0.556,0.0
2,5.5,110,accelerate,10.644,8.771,18.947,15.771,3.175,1.873,0.557,0.0
2,5.55,111,accelerate,10.944,8.83,19.031,15.83,3.201,2.113,0.569,0.0
2,5.6,112,accelerate,11.276,8.892,19.13,15.892,3.238,2.384,0.583,0.0
2,5.65,113,accelerate,11.476,8.958,19.237,15.958,3.278,2.518,0.594,0.0
2,5.7,114,accelerate,11.466,9.03,19.34,16.03,3.31,2.436,0.596,0.0
2,5.75,115,accelerate,11.413,9.107,19.436,16.107,3.328,2.305,0.594,0.0
2,5.8,116,accelerate,11.355,9.188,19.526,16.188,3.338,2.166,0.591,0.0
2,5.85,117,accelerate,11.294,9.272,19.609,16.272,3.337,2.022,0.587,0.0
2,5.9,118,accelerate,11.275,9.357,19.685,16.357,3.329,1.918,0.583,0.0
2,5.95,119,accelerate,11.316,9.438,19.758,16.438,3.32,1.878,0.581,0.0
2,6.0,120,accelerate,11.396,9.521,19.832,16.521,3.311,1.874,0.58,0.0
2,6.05,121,accelerate,11.469,9.604,19.907,16.604,3.303,1.865,0.58,0.0
2,6.1,122,accelerate,11.57,9.673,19.98,16.673,3.306,1.897,0.582,0.0
2,6.15,123,accelerate,11.639,9.754,20.05,16.754,3.296,1.885,0.58,0.0
2,6.2,124,accelerate,11.773,9.833,20.122,16.833,3.289,1.94,0.582,0.0
2,6.25,125,accelerate,11.913,9.912,20.199,16.912,3.287,2.001,0.584,0.0
2,6.3,126,accelerate,12.031,9.98,20.28,16.98,3.3,2.051,0.588,0.0
2,6.35,127,accelerate,12.157,10.058,20.361,17.058,3.302,2.099,0.591,0.0
2,6.4,128,accelerate,12.305,10.138,20.447,17.138,3.309,2.167,0.594,0.0
2,6.45,129,accelerate,12.41,10.205,20.535,17.205,3.33,2.205,0.599,0.0
2,6.5,130,accelerate,12.543,10.287,20.624,17.287,3.337,2.256,0.602,0.0
2,6.55,131,accelerate,12.688,10.374,20.718,17.374,3.344,2.313,0.606,0.0
2,6.6,132,accelerate,12.796,10.46,20.817,17.46,3.357,2.337,0.609,0.0
2,6.65,133,accelerate,12.924,10.533,20.916,17.533,3.383,2.391,0.614,0.0
2,6.7,134,accelerate,13.005,10.619,21.014,17.619,3.394,2.385,0.616,0.0
2,6.75,135,accelerate,13.139,10.715,21.112,17.715,3.398,2.424,0.619,0.0
2,6.8,136,accelerate,13.289,10.789,21.217,17.789,3.429,2.501,0.626,0.0
2,6.85,137,accelerate,13.401,10.884,21.324,17.884,3.44,2.517,0.629,0.0
2,6.9,138,accelerate,13.524,10.981,21.433,17.981,3.451,2.542,0.631,0.0
2,6.95,139,accelerate,13.598,11.061,21.539,18.061,3.478,2.537,0.635,0.0
2,7.0,140,accelerate,13.729,11.158,21.644,18.158,3.486,2.571,0.638,0.0
2,7.05,141,accelerate,13.878,11.265,21.756,18.265,3.491,2.613,0.641,0.0
2,7.1,142,accelerate,13.987,11.344,21.87,18.344,3.526,2.643,0.647,0.0
2,7.15,143,accelerate,14.108,11.448,21.984,18.448,3.535,2.66,0.649,0.0
2,7.2,144,accelerate,14.177,11.513,22.097,18.513,3.584,2.664,0.657,0.0
2,7.25,145,accelerate,14.301,11.492,22.213,18.492,3.72,2.808,0.68,0.0
2,7.3,146,accelerate,14.446,11.468,22.339,18.468,3.871,2.978,0.707,0.0
2,7.35,147,accelerate,14.541,11.873,22.463,18.873,3.59,2.668,0.66,0.0
2,7.4,148,accelerate,14.638,12.129,22.578,19.129,3.449,2.509,0.636,0.0
2,7.45,149,accelerate,14.677,12.343,22.685,19.343,3.341,2.333,0.616,0.0
2,7.5,150,accelerate,14.762,12.464,22.786,19.464,3.322,2.298,0.613,0.0
2,7.55,151,accelerate,14.873,12.603,22.89,19.603,3.288,2.271,0.608,0.0
2,7.6,152,accelerate,14.968,12.729,22.999,19.729,3.269,2.239,0.605,0.0
2,7.65,153,accelerate,15.096,12.807,23.112,19.807,3.305,2.29,0.612,0.0
2,7.7,154,accelerate,15.202,12.884,23.229,19.884,3.345,2.318,0.619,0.0
2,7.75,155,accelerate,15.338,12.975,23.353,19.975,3.378,2.363,0.625,0.0
2,7.8,156,accelerate,15.45,13.023,23.483,20.023,3.46,2.427,0.639,0.0
2,7.85,157,accelerate,15.552,13.096,23.619,20.096,3.523,2.456,0.649,0.0
2,7.9,158,accelerate,15.632,13.125,23.761,20.125,3.636,2.507,0.666,0.0
2,7.95,159,accelerate,15.689,13.209,23.905,20.209,3.696,2.48,0.674,0.0
2,8.0,160,accelerate,15.771,13.311,24.054,20.311,3.743,2.46,0.68,0.0
2,8.05,161,accelerate,15.866,13.38,24.207,20.38,3.826,2.486,0.693,0.0
2,8.1,162,accelerate,15.981,13.464,24.364,20.464,3.9,2.517,0.704,0.0
2,8.15,163,accelerate,16.008,13.505,24.523,20.505,4.018,2.503,0.719,0.0
2,8.2,164,accelerate,16.003,13.607,24.679,20.607,4.072,2.396,0.723,0.0
2,8.25,165,accelerate,16.106,13.732,24.834,20.732,4.102,2.374,0.726,0.0
2,8.3,166,accelerate,16.314,13.821,24.997,20.821,4.175,2.492,0.74,0.0
2,8.35,167,accelerate,16.49,13.927,25.164,20.927,4.237,2.563,0.75,0.0
2,8.4,168,accelerate,16.643,13.989,25.334,20.989,4.345,2.654,0.768,0.0
2,8.45,169,accelerate,16.774,14.112,25.505,21.112,4.393,2.662,0.774,0.0
2,8.5,170,accelerate,16.87,14.26,25.677,21.26,4.417,2.61,0.776,0.0
2,8.55,171,accelerate,16.934,14.371,25.846,21.371,4.475,2.563,0.782,0.0
2,8.6,172,accelerate,16.988,14.499,26.011,21.499,4.512,2.489,0.785,0.0
2,8.65,173,accelerate,17.05,14.58,26.17,21.58,4.59,2.47,0.794,0.0
2,8.7,174,accelerate,17.129,14.721,26.325,21.721,4.604,2.408,0.794,0.0
2,8.75,175,accelerate,17.219,14.813,26.475,21.813,4.662,2.405,0.802,0.0
2,8.8,176,accelerate,17.316,14.961,26.62,21.961,4.659,2.355,0.8,0.0
2,8.85,177,accelerate,17.417,15.056,26.761,22.056,4.705,2.361,0.806,0.0
2,8.9,178,accelerate,17.522,15.078,26.899,22.078,4.821,2.444,0.824,0.0
2,8.95,179,accelerate,17.629,15.081,27.042,22.081,4.961,2.548,0.846,0.0
2,9.0,180,accelerate,17.737,15.163,27.186,22.163,5.023,2.574,0.856,0.0
2,9.05,181,accelerate,17.846,15.403,27.324,22.403,4.92,2.443,0.837,0.0
2,9.1,182,accelerate,17.955,15.569,27.454,22.569,4.886,2.387,0.831,0.0
2,9.15,183,accelerate,18.065,15.756,27.58,22.756,4.824,2.31,0.82,0.0
2,9.2,184,accelerate,18.176,15.932,27.701,22.932,4.769,2.244,0.811,0.0
2,9.25,185,accelerate,18.286,16.066,27.819,23.066,4.753,2.22,0.808,0.0
2,9.3,186,accelerate,18.397,16.216,27.934,23.216,4.718,2.181,0.802,0.0
2,9.35,187,accelerate,18.508,16.327,28.047,23.327,4.72,2.181,0.802,0.0
2,9.4,188,accelerate,18.616,16.47,28.159,23.47,4.689,2.146,0.797,0.0
2,9.45,189,accelerate,18.718,16.595,28.268,23.595,4.672,2.123,0.794,0.0
2,9.5,190,accelerate,18.813,16.732,28.375,23.732,4.643,2.081,0.788,0.0
2,9.55,191,accelerate,18.904,16.853,28.48,23.853,4.626,2.051,0.785,0.0
2,9.6,192,accelerate,18.996,16.985,28.582,23.985,4.598,2.011,0.78,0.0
2,9.65,193,accelerate,19.092,17.113,28.683,24.113,4.57,1.978,0.775,0.0
2,9.7,194,accelerate,19.192,17.227,28.782,24.227,4.556,1.966,0.773,0.0
2,9.75,195,accelerate,19.297,17.352,28.881,24.352,4.529,1.944,0.769,0.0
2,9.8,196,cruise,19.403,17.471,28.978,24.471,4.508,1.932,0.765,0.0
2,9.85,197,cruise,19.509,17.592,29.075,24.592,4.482,1.917,0.762,0.0
2,9.9,198,cruise,19.615,17.709,29.171,24.709,4.461,1.906,0.758,0.0
2,9.95,199,cruise,19.722,17.828,29.266,24.828,4.438,1.895,0.755,0.0
2,10.0,200,cruise,19.831,17.943,29.361,24.943,4.418,1.888,0.752,0.0
2,10.05,201,cruise,19.933,18.058,29.455,25.058,4.397,1.874,0.749,0.0
2,10.1,202,cruise,20.007,18.171,29.548,25.171,4.377,1.836,0.745,0.0
2,10.15,203,cruise,20.016,18.283,29.637,25.283,4.353,1.733,0.738,0.0
2,10.2,204,cruise,19.955,18.393,29.719,25.393,4.325,1.561,0.729,0.0
2,10.25,205,cruise,19.867,18.502,29.791,25.502,4.289,1.365,0.717,0.0
2,10.3,206,cruise,19.781,18.607,29.853,25.607,4.246,1.174,0.705,0.0
2,10.35,207,cruise,19.73,18.709,29.907,25.709,4.198,1.021,0.694,0.0
2,10.4,208,cruise,19.73,18.807,29.955,25.807,4.148,0.924,0.684,0.0
2,10.45,209,cruise,19.767,18.901,29.999,25.901,4.099,0.867,0.675,0.0
2,10.5,210,cruise,19.828,18.99,30.042,25.99,4.052,0.838,0.668,0.0
2,10.55,211,cruise,19.899,19.076,30.083,26.076,4.007,0.823,0.662,0.0
2,10.6,212,cruise,19.954,19.157,30.124,26.157,3.967,0.796,0.655,0.0
2,10.65,213,cruise,19.966,19.236,30.162,26.236,3.926,0.73,0.648,0.0
2,10.7,214,cruise,19.933,19.312,30.195,26.312,3.883,0.621,0.638,0.0
2,10.75,215,cruise,19.875,19.385,30.222,26.385,3.837,0.49,0.628,0.0
2,10.8,216,cruise,19.817,19.454,30.243,26.454,3.789,0.363,0.617,0.0
2,10.85,217,cruise,19.785,19.52,30.258,26.52,3.738,0.265,0.607,0.0
2,10.9,218,cruise,19.794,19.581,30.27,26.581,3.689,0.213,0.599,0.0
2,10.95,219,cruise,19.836,19.638,30.28,26.638,3.641,0.198,0.592,0.0
2,11.0,220,cruise,19.893,19.692,30.29,26.692,3.598,0.201,0.586,0.0
2,11.05,221,cruise,19.936,19.743,30.3,26.743,3.557,0.193,0.581,0.0
2,11.1,222,cruise,19.945,19.79,30.308,26.79,3.518,0.155,0.574,0.0
2,11.15,223,cruise,19.918,19.835,30.314,26.835,3.479,0.083,0.567,0.0
2,11.2,224,cruise,19.872,19.877,30.316,26.877,3.439,-0.004,0.558,0.0
2,11.25,225,cruise,19.828,19.916,30.313,26.916,3.397,-0.087,0.55,0.0
2,11.3,226,cruise,19.806,19.951,30.307,26.951,3.355,-0.145,0.543,0.0
2,11.35,227,cruise,19.817,19.984,30.298,26.984,3.314,-0.167,0.536,0.0
2,11.4,228,cruise,19.853,20.014,30.29,27.014,3.276,-0.161,0.531,0.0
2,11.45,229,cruise,19.895,20.041,30.283,27.041,3.242,-0.146,0.527,0.0
2,11.5,230,cruise,19.923,20.065,30.276,27.065,3.21,-0.143,0.523,0.0
2,11.55,231,cruise,19.923,20.088,30.268,27.088,3.18,-0.165,0.519,0.0
2,11.6,232,cruise,19.899,20.108,30.258,27.108,3.15,-0.21,0.513,0.0
2,11.65,233,cruise,19.864,20.127,30.246,27.127,3.119,-0.263,0.507,0.0
2,11.7,234,cruise,19.835,20.143,30.232,27.143,3.089,-0.308,0.502,0.0
2,11.75,235,cruise,19.826,20.157,30.216,27.157,3.058,-0.332,0.497,0.0
2,11.8,236,cruise,19.839,20.17,30.199,27.17,3.029,-0.33,0.493,0.0
2,11.85,237,cruise,19.867,20.18,30.183,27.18,3.003,-0.313,0.49,0.0
2,11.9,238,cruise,19.894,20.188,30.168,27.188,2.98,-0.294,0.487,0.0
2,11.95,239,cruise,19.907,20.195,30.153,27.195,2.958,-0.288,0.485,0.0
2,12.0,240,cruise,19.902,20.201,30.139,27.201,2.938,-0.299,0.482,0.0
2,12.05,241,cruise,19.882,20.205,30.123,27.205,2.918,-0.323,0.478,0.0
2,12.1,242,cruise,19.86,20.209,30.106,27.209,2.898,-0.348,0.475,0.0
2,12.15,243,cruise,19.845,20.21,30.088,27.21,2.878,-0.365,0.472,0.0
2,12.2,244,cruise,19.845,20.211,30.07,27.211,2.859,-0.367,0.469,0.0
2,12.25,245,cruise,19.857,20.211,30.052,27.211,2.841,-0.354,0.467,0.0
2,12.3,246,cruise,19.875,20.209,30.035,27.209,2.826,-0.334,0.466,0.0
2,12.35,247,cruise,19.889,20.207,30.019,27.207,2.812,-0.317,0.464,0.0
2,12.4,248,cruise,19.893,20.203,30.003,27.203,2.8,-0.31,0.463,0.0
2,12.45,249,cruise,19.887,20.199,29.988,27.199,2.788,-0.313,0.461,0.0
2,12.5,250,cruise,19.873,20.195,29.972,27.195,2.777,-0.322,0.46,0.0
2,12.55,251,cruise,19.861,20.19,29.955,27.19,2.766,-0.329,0.458,0.0
2,12.6,252,cruise,19.855,20.184,29.939,27.184,2.755,-0.329,0.456,0.0
2,12.65,253,cruise,19.857,20.177,29.923,27.177,2.745,-0.32,0.455,0.0
2,12.7,254,cruise,19.867,20.171,29.907,27.171,2.736,-0.304,0.455,0.0
2,12.75,255,cruise,19.877,20.163,29.892,27.163,2.729,-0.286,0.454,0.0
2,12.8,256,cruise,19.884,20.155,29.879,27.155,2.723,-0.272,0.454,0.0
2,12.85,257,cruise,19.884,20.147,29.865,27.147,2.718,-0.264,0.454,0.0
2,12.9,258,cruise,19.878,20.139,29.852,27.139,2.713,-0.262,0.453,0.0
2,12.95,259,cruise,19.869,20.131,29.839,27.131,2.708,-0.261,0.452,0.0
2,13.0,260,cruise,19.863,20.122,29.826,27.122,2.704,-0.259,0.452,0.0
2,13.05,261,cruise,19.861,20.114,29.813,27.114,2.7,-0.252,0.452,0.0
2,13.1,262,cruise,19.865,20.105,29.801,27.105,2.696,-0.24,0.451,0.0
2,13.15,263,cruise,19.871,20.096,29.789,27.096,2.694,-0.225,0.452,0.0
2,13.2,264,cruise,19.877,20.087,29.779,27.087,2.692,-0.21,0.452,0.0
2,13.25,265,cruise,19.879,20.078,29.769,27.078,2.691,-0.198,0.452,0.0
2,13.3,266,cruise,19.878,20.069,29.759,27.069,2.69,-0.191,0.452,0.0
2,13.35,267,cruise,19.873,20.06,29.749,27.06,2.69,-0.186,0.452,0.0
2,13.4,268,cruise,19.869,20.051,29.74,27.051,2.689,-0.182,0.453,0.0
2,13.45,269,cruise,19.866,20.042,29.731,27.042,2.689,-0.176,0.453,0.0
2,13.5,270,cruise,19.866,20.033,29.723,27.033,2.689,-0.167,0.453,0.0
2,13.55,271,cruise,19.869,20.025,29.715,27.025,2.69,-0.156,0.453,0.0
2,13.6,272,cruise,19.873,20.016,29.707,27.016,2.691,-0.144,0.454,0.0
2,13.65,273,cruise,19.875,20.008,29.7,27.008,2.693,-0.132,0.455,0.0
2,13.7,274,cruise,19.876,20.0,29.694,27.0,2.694,-0.124,0.455,0.0
2,13.75,275,cruise,19.874,19.992,29.688,26.992,2.696,-0.117,0.456,0.0
2,13.8,276,cruise,19.872,19.984,29.682,26.984,2.698,-0.112,0.456,0.0
2,13.85,277,cruise,19.869,19.976,29.677,26.976,2.701,-0.107,0.456,0.0
2,13.9,278,cruise,19.868,19.969,29.672,26.969,2.703,-0.101,0.457,0.0
2,13.95,279,cruise,19.869,19.962,29.667,26.962,2.705,-0.093,0.458,0.0
2,14.0,280,cruise,19.871,19.955,29.663,26.955,2.708,-0.084,0.458,0.0
2,14.05,281,cruise,19.873,19.948,29.659,26.948,2.71,-0.075,0.459,0.0
2,14.1,282,cruise,19.874,19.942,29.655,26.942,2.713,-0.068,0.46,0.0
2,14.15,283,cruise,19.874,19.936,29.652,26.936,2.716,-0.062,0.46,0.0
2,14.2,284,cruise,19.873,19.93,29.649,26.93,2.719,-0.057,0.461,0.0
2,14.25,285,cruise,19.871,19.924,29.646,26.924,2.722,-0.053,0.461,0.0
2,14.3,286,cruise,19.87,19.918,29.644,26.918,2.725,-0.049,0.462,0.0
2,14.35,287,cruise,19.869,19.913,29.641,26.913,2.728,-0.044,0.462,0.0
2,14.4,288,cruise,19.87,19.908,29.639,26.908,2.731,-0.038,0.463,0.0
2,14.45,289,cruise,19.872,19.903,29.638,26.903,2.735,-0.032,0.464,0.0
2,14.5,290,cruise,19.873,19.898,29.636,26.898,2.738,-0.026,0.464,0.0
2,14.55,291,cruise,19.873,19.894,29.635,26.894,2.741,-0.021,0.465,0.0
2,14.6,292,cruise,19.873,19.89,29.634,26.89,2.744,-0.017,0.465,0.0
2,14.65,293,cruise,19.872,19.886,29.633,26.886,2.747,-0.014,0.466,0.0
2,14.7,294,cruise,19.871,19.882,29.632,26.882,2.75,-0.011,0.466,0.0
2,14.75,295,cruise,19.87,19.879,29.632,26.879,2.753,-0.009,0.467,0.0
2,14.8,296,cruise,19.87,19.876,29.632,26.876,2.756,-0.006,0.467,0.0
2,14.85,297,cruise,19.87,19.873,29.632,26.873,2.759,-0.003,0.468,0.0
2,14.9,298,cruise,19.871,19.87,29.632,26.87,2.762,0.001,0.468,0.0
2,14.95,299,cruise,19.872,19.867,29.632,26.867,2.765,0.005,0.469,0.0
2,15.0,300,cruise,19.873,19.865,29.632,26.865,2.768,0.008,0.469,0.0
2,15.05,301,cruise,19.873,19.862,29.633,26.862,2.77,0.01,0.47,0.0
2,15.1,302,cruise,19.872,19.86,29.633,26.86,2.773,0.012,0.47,0.0
2,15.15,303,cruise,19.871,19.859,29.634,26.859,2.776,0.013,0.47,0.0
2,15.2,304,cruise,19.87,19.857,29.635,26.857,2.778,0.014,0.471,0.0
2,15.25,305,cruise,19.87,19.855,29.635,26.855,2.78,0.015,0.471,0.0
2,15.3,306,cruise,19.871,19.854,29.636,26.854,2.782,0.017,0.472,0.0
2,15.35,307,cruise,19.871,19.853,29.637,26.853,2.785,0.019,0.472,0.0
2,15.4,308,cruise,19.872,19.851,29.638,26.851,2.787,0.021,0.472,0.0
2,15.45,309,cruise,19.872,19.85,29.639,26.85,2.789,0.022,0.473,0.0
2,15.5,310,cruise,19.872,19.85,29.64,26.85,2.791,0.023,0.473,0.0
