episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,throttle,brake
7,31.05,621,cruise,17.378,17.502,27.056,24.502,2.554,-0.124,0.436,0.0
7,31.1,622,cruise,17.378,17.498,27.05,24.498,2.553,-0.119,0.436,0.0
7,31.15,623,cruise,17.378,17.493,27.045,24.493,2.552,-0.115,0.436,0.0
7,31.2,624,cruise,17.378,17.488,27.039,24.488,2.551,-0.11,0.436,0.0
7,31.25,625,cruise,17.378,17.484,27.034,24.484,2.55,-0.106,0.436,0.0
7,31.3,626,cruise,17.378,17.479,27.028,24.479,2.549,-0.101,0.437,0.0
7,31.35,627,cruise,17.378,17.475,27.024,24.475,2.549,-0.096,0.437,0.0
7,31.4,628,cruise,17.379,17.47,27.019,24.47,2.549,-0.091,0.437,0.0
7,31.45,629,cruise,17.378,17.465,27.015,24.465,2.549,-0.087,0.437,0.0
7,31.5,630,cruise,17.378,17.461,27.01,24.461,2.549,-0.083,0.437,0.0
7,31.55,631,cruise,17.378,17.457,27.006,24.457,2.55,-0.078,0.437,0.0
7,31.6,632,cruise,17.378,17.452,27.002,24.452,2.55,-0.074,0.438,0.0
7,31.65,633,cruise,17.378,17.448,26.999,24.448,2.551,-0.07,0.438,0.0
7,31.7,634,cruise,17.378,17.444,26.996,24.444,2.552,-0.066,0.438,0.0
7,31.75,635,cruise,17.378,17.44,26.992,24.44,2.553,-0.061,0.438,0.0
7,31.8,636,cruise,17.378,17.436,26.989,24.436,2.554,-0.057,0.439,0.0
7,31.85,637,cruise,17.378,17.432,26.987,24.432,2.555,-0.053,0.439,0.0
7,31.9,638,cruise,17.378,17.428,26.984,24.428,2.556,-0.05,0.439,0.0
7,31.95,639,cruise,17.378,17.424,26.982,24.424,2.557,-0.046,0.439,0.0
7,32.0,640,cruise,17.378,17.421,26.98,24.421,2.559,-0.042,0.44,0.0
7,32.05,641,cruise,17.378,17.417,26.977,24.417,2.56,-0.039,0.44,0.0
7,32.1,642,cruise,17.378,17.414,26.976,24.414,2.562,-0.036,0.44,0.0
7,32.15,643,cruise,17.378,17.411,26.974,24.411,2.563,-0.032,0.441,0.0
7,32.2,644,cruise,17.378,17.407,26.972,24.407,2.565,-0.029,0.441,0.0
7,32.25,645,cruise,17.378,17.404,26.971,24.404,2.567,-0.026,0.441,0.0
7,32.3,646,cruise,17.378,17.402,26.97,24.402,2.568,-0.023,0.442,0.0
7,32.35,647,cruise,17.378,17.399,26.969,24.399,2.57,-0.02,0.442,0.0
7,32.4,648,cruise,17.378,17.396,26.968,24.396,2.572,-0.018,0.442,0.0
7,32.45,649,cruise,17.378,17.394,26.967,24.394,2.573,-0.015,0.443,0.0
7,32.5,650,cruise,17.378,17.391,26.966,24.391,2.575,-0.013,0.443,0.0
7,32.55,651,cruise,17.378,17.389,26.966,24.389,2.577,-0.01,0.443,0.0
7,32.6,652,cruise,17.378,17.387,26.965,24.387,2.579,-0.008,0.444,0.0
7,32.65,653,cruise,17.378,17.385,26.965,24.385,2.58,-0.006,0.444,0.0
7,32.7,654,cruise,17.378,17.383,26.965,24.383,2.582,-0.004,0.444,0.0
7,32.75,655,cruise,17.379,17.381,26.964,24.381,2.584,-0.002,0.444,0.0
7,32.8,656,cruise,17.378,17.379,26.964,24.379,2.585,-0.001,0.445,0.0
7,32.85,657,cruise,17.378,17.377,26.964,24.377,2.587,0.001,0.445,0.0
7,32.9,658,cruise,17.378,17.376,26.965,24.376,2.589,0.002,0.445,0.0
7,32.95,659,cruise,17.378,17.374,26.965,24.374,2.59,0.004,0.446,0.0
7,33.0,660,cruise,17.378,17.373,26.965,24.373,2.592,0.005,0.446,0.0
7,33.05,661,cruise,17.379,17.372,26.965,24.372,2.594,0.007,0.446,0.0
7,33.1,662,cruise,17.379,17.371,26.966,24.371,2.595,0.008,0.446,0.0
7,33.15,663,cruise,17.379,17.37,26.966,24.37,2.597,0.009,0.447,0.0
7,33.2,664,cruise,17.378,17.369,26.967,24.369,2.598,0.01,0.447,0.0
7,33.25,665,cruise,17.378,17.368,26.967,24.368,2.599,0.011,0.447,0.0
7,33.3,666,cruise,17.378,17.367,26.968,24.367,2.601,0.011,0.447,0.0
7,33.35,667,cruise,17.378,17.366,26.968,24.366,2.602,0.012,0.447,0.0
7,33.4,668,cruise,17.378,17.366,26.969,24.366,2.603,0.013,0.448,0.0
7,33.45,669,cruise,17.378,17.365,26.969,24.365,2.605,0.013,0.448,0.0
7,33.5,670,cruise,17.378,17.364,26.97,24.364,2.606,0.014,0.448,0.0
7,33.55,671,cruise,17.378,17.364,26.971,24.364,2.607,0.014,0.448,0.0
7,33.6,672,cruise,17.378,17.364,26.972,24.364,2.608,0.015,0.448,0.0
7,33.65,673,cruise,17.378,17.363,26.972,24.363,2.609,0.015,0.448,0.0
7,33.7,674,cruise,17.378,17.363,26.973,24.363,2.61,0.015,0.449,0.0
7,33.75,675,cruise,17.378,17.363,26.974,24.363,2.611,0.015,0.449,0.0
7,33.8,676,cruise,17.378,17.363,26.975,24.363,2.612,0.016,0.449,0.0
7,33.85,677,cruise,17.378,17.363,26.975,24.363,2.613,0.016,0.449,0.0
7,33.9,678,cruise,17.378,17.363,26.976,24.363,2.614,0.016,0.449,0.0
7,33.95,679,cruise,17.378,17.363,26.977,24.363,2.614,0.016,0.449,0.0
7,34.0,680,cruise,17.378,17.363,26.978,24.363,2.615,0.016,0.449,0.0
7,34.05,681,cruise,17.378,17.363,26.979,24.363,2.616,0.016,0.449,0.0
7,34.1,682,cruise,17.378,17.363,26.979,24.363,2.617,0.016,0.449,0.0
7,34.15,683,cruise,17.378,17.363,26.98,24.363,2.617,0.015,0.449,0.0
7,34.2,684,cruise,17.378,17.363,26.981,24.363,2.618,0.015,0.45,0.0
7,34.25,685,cruise,17.378,17.363,26.982,24.363,2.618,0.015,0.45,0.0
7,34.3,686,cruise,17.378,17.364,26.983,24.364,2.619,0.014,0.45,0.0
7,34.35,687,cruise,17.378,17.364,26.983,24.364,2.62,0.015,0.45,0.0
7,34.4,688,cruise,17.378,17.364,26.984,24.364,2.62,0.014,0.45,0.0
7,34.45,689,cruise,17.378,17.364,26.985,24.364,2.62,0.014,0.45,0.0
7,34.5,690,cruise,17.378,17.365,26.985,24.365,2.621,0.014,0.45,0.0
7,34.55,691,cruise,17.378,17.365,26.986,24.365,2.621,0.013,0.45,0.0
7,34.6,692,cruise,17.378,17.365,26.987,24.365,2.621,0.013,0.45,0.0
7,34.65,693,cruise,17.378,17.366,26.987,24.366,2.621,0.013,0.45,0.0
7,34.7,694,cruise,17.378,17.366,26.988,24.366,2.622,0.012,0.45,0.0
7,34.75,695,cruise,17.378,17.367,26.988,24.367,2.622,0.012,0.45,0.0
7,34.8,696,cruise,17.378,17.367,26.989,24.367,2.622,0.011,0.45,0.0
7,34.85,697,cruise,17.378,17.367,26.99,24.367,2.622,0.011,0.45,0.0
7,34.9,698,cruise,17.378,17.368,26.99,24.368,2.622,0.011,0.45,0.0
7,34.95,699,cruise,17.378,17.368,26.991,24.368,2.622,0.01,0.45,0.0
7,35.0,700,cruise,17.378,17.369,26.991,24.369,2.623,0.01,0.45,0.0
7,35.05,701,cruise,17.378,17.369,26.992,24.369,2.623,0.009,0.45,0.0
7,35.1,702,cruise,17.378,17.369,26.992,24.369,2.623,0.009,0.45,0.0
7,35.15,703,cruise,17.378,17.37,26.992,24.37,2.623,0.009,0.45,0.0
7,35.2,704,cruise,17.378,17.37,26.993,24.37,2.623,0.008,0.45,0.0
7,35.25,705,cruise,17.378,17.371,26.993,24.371,2.623,0.008,0.45,0.0
7,35.3,706,cruise,17.378,17.371,26.994,24.371,2.623,0.007,0.45,0.0
7,35.35,707,cruise,17.378,17.371,26.994,24.371,2.623,0.007,0.45,0.0
7,35.4,708,cruise,17.378,17.372,26.994,24.372,2.623,0.007,0.45,0.0
7,35.45,709,cruise,17.378,17.372,26.995,24.372,2.623,0.006,0.45,0.0
7,35.5,710,cruise,17.378,17.372,26.995,24.372,2.623,0.006,0.45,0.0
7,35.55,711,cruise,17.378,17.373,26.995,24.373,2.622,0.006,0.45,0.0
7,35.6,712,cruise,17.378,17.373,26.996,24.373,2.622,0.005,0.45,0.0
7,35.65,713,cruise,17.378,17.374,26.996,24.374,2.622,0.005,0.45,0.0
7,35.7,714,cruise,17.378,17.374,26.996,24.374,2.622,0.004,0.45,0.0
7,35.75,715,cruise,17.378,17.374,26.996,24.374,2.622,0.004,0.45,0.0
7,35.8,716,cruise,17.378,17.374,26.996,24.374,2.622,0.004,0.45,0.0
7,35.85,717,cruise,17.378,17.375,26.997,24.375,2.622,0.004,0.45,0.0
7,35.9,718,cruise,17.378,17.375,26.997,24.375,2.622,0.003,0.45,0.0
7,35.95,719,cruise,17.379,17.375,26.997,24.375,2.622,0.003,0.45,0.0
7,36.0,720,cruise,17.379,17.376,26.997,24.376,2.621,0.003,0.45,0.0
7,36.05,721,cruise,17.379,17.376,26.997,24.376,2.621,0.003,0.45,0.0
7,36.1,722,cruise,17.379,17.376,26.997,24.376,2.621,0.003,0.45,0.0
7,36.15,723,cruise,17.378,17.376,26.997,24.376,2.621,0.001,0.449,0.0
7,36.2,724,cruise,17.378,17.377,26.997,24.377,2.621,0.001,0.449,0.0
7,36.25,725,cruise,17.378,17.377,26.998,24.377,2.621,0.001,0.449,0.0
7,36.3,726,cruise,17.378,17.377,26.998,24.377,2.62,0.001,0.449,0.0
7,36.35,727,cruise,17.379,17.377,26.998,24.377,2.62,0.001,0.449,0.0
7,36.4,728,cruise,17.379,17.378,26.998,24.378,2.62,0.001,0.449,0.0
7,36.45,729,cruise,17.379,17.378,26.998,24.378,2.62,0.001,0.449,0.0
7,36.5,730,cruise,17.379,17.378,26.998,24.378,2.62,0.001,0.449,0.0
7,36.55,731,cruise,17.378,17.378,26.998,24.378,2.62,0.0,0.449,0.0
7,36.6,732,cruise,17.378,17.378,26.998,24.378,2.62,-0.0,0.449,0.0
7,36.65,733,cruise,17.378,17.378,26.998,24.378,2.619,-0.0,0.449,0.0
7,36.7,734,cruise,17.378,17.378,26.998,24.378,2.619,-0.0,0.449,0.0
7,36.75,735,cruise,17.378,17.379,26.998,24.379,2.619,-0.0,0.449,0.0
7,36.8,736,cruise,17.378,17.379,26.998,24.379,2.619,-0.0,0.449,0.0
7,36.85,737,cruise,17.379,17.379,26.998,24.379,2.619,-0.0,0.449,0.0
7,36.9,738,cruise,17.379,17.379,26.998,24.379,2.619,-0.0,0.449,0.0
7,36.95,739,cruise,17.378,17.379,26.998,24.379,2.619,-0.001,0.449,0.0
7,37.0,740,cruise,17.378,17.379,26.998,24.379,2.619,-0.001,0.449,0.0
7,37.05,741,cruise,17.378,17.379,26.998,24.379,2.618,-0.001,0.449,0.0
7,37.1,742,cruise,17.378,17.379,26.998,24.379,2.618,-0.001,0.449,0.0
7,37.15,743,cruise,17.378,17.379,26.997,24.379,2.618,-0.001,0.449,0.0
7,37.2,744,cruise,17.378,17.379,26.997,24.379,2.618,-0.001,0.449,0.0
7,37.25,745,cruise,17.378,17.379,26.997,24.379,2.618,-0.001,0.449,0.0
7,37.3,746,cruise,17.378,17.38,26.997,24.38,2.618,-0.001,0.449,0.0
7,37.35,747,cruise,17.378,17.38,26.997,24.38,2.618,-0.001,0.449,0.0
7,37.4,748,cruise,17.378,17.38,26.997,24.38,2.618,-0.001,0.449,0.0
7,37.45,749,cruise,17.378,17.379,26.997,24.379,2.618,-0.001,0.449,0.0
7,37.5,750,cruise,17.378,17.38,26.997,24.38,2.617,-0.002,0.449,0.0
7,37.55,751,cruise,17.378,17.38,26.997,24.38,2.617,-0.002,0.449,0.0
7,37.6,752,cruise,17.378,17.38,26.997,24.38,2.617,-0.003,0.449,0.0
7,37.65,753,cruise,17.377,17.38,26.997,24.38,2.617,-0.003,0.449,0.0
7,37.7,754,cruise,17.377,17.38,26.997,24.38,2.618,-0.002,0.449,0.0
7,37.75,755,cruise,17.378,17.38,26.997,24.38,2.618,-0.002,0.449,0.0
7,37.8,756,cruise,17.378,17.38,26.997,24.38,2.618,-0.002,0.449,0.0
7,37.85,757,cruise,17.378,17.38,26.997,24.38,2.617,-0.001,0.449,0.0
7,37.9,758,cruise,17.378,17.38,26.997,24.38,2.617,-0.001,0.449,0.0
7,37.95,759,cruise,17.378,17.38,26.997,24.38,2.617,-0.002,0.449,0.0
7,38.0,760,cruise,17.378,17.38,26.997,24.38,2.617,-0.002,0.449,0.0
7,38.05,761,cruise,17.378,17.38,26.997,24.38,2.617,-0.002,0.449,0.0
7,38.1,762,cruise,17.377,17.38,26.997,24.38,2.617,-0.002,0.449,0.0
7,38.15,763,cruise,17.378,17.38,26.996,24.38,2.617,-0.002,0.449,0.0
7,38.2,764,cruise,17.378,17.38,26.996,24.38,2.617,-0.002,0.449,0.0
7,38.25,765,cruise,17.378,17.38,26.996,24.38,2.617,-0.002,0.449,0.0
7,38.3,766,cruise,17.378,17.38,26.996,24.38,2.617,-0.002,0.449,0.0
7,38.35,767,cruise,17.378,17.38,26.996,24.38,2.617,-0.002,0.449,0.0
7,38.4,768,cruise,17.378,17.38,26.996,24.38,2.616,-0.002,0.449,0.0
7,38.45,769,cruise,17.378,17.38,26.996,24.38,2.616,-0.002,0.449,0.0
7,38.5,770,cruise,17.378,17.379,26.996,24.379,2.616,-0.002,0.449,0.0
7,38.55,771,decelerate,17.378,17.379,26.996,24.379,2.616,-0.002,0.449,0.0
7,38.6,772,decelerate,17.378,17.379,26.996,24.379,2.616,-0.002,0.449,0.0
7,38.65,773,decelerate,17.339,17.379,26.995,24.379,2.615,-0.04,0.447,0.0
7,38.7,774,decelerate,17.201,17.379,26.989,24.379,2.61,-0.178,0.442,0.0
7,38.75,775,decelerate,16.984,17.379,26.973,24.379,2.595,-0.395,0.433,0.0
7,38.8,776,decelerate,16.727,17.377,26.944,24.377,2.568,-0.65,0.421,0.0
7,38.85,777,decelerate,16.524,17.373,26.904,24.373,2.531,-0.849,0.409,0.0
7,38.9,778,decelerate,16.343,17.366,26.853,24.366,2.487,-1.024,0.397,0.0
7,38.95,779,decelerate,16.16,17.356,26.794,24.356,2.437,-1.197,0.385,0.0
7,39.0,780,decelerate,15.978,17.343,26.725,24.343,2.382,-1.365,0.372,0.0
7,39.05,781,decelerate,15.801,17.326,26.648,24.326,2.321,-1.525,0.359,0.0
7,39.1,782,decelerate,15.626,17.305,26.562,24.305,2.257,-1.679,0.345,0.0
7,39.15,783,decelerate,15.454,17.28,26.468,24.28,2.188,-1.826,0.331,0.0
7,39.2,784,decelerate,15.281,17.25,26.366,24.25,2.116,-1.969,0.316,0.0
7,39.25,785,decelerate,15.109,17.216,26.258,24.216,2.041,-2.108,0.302,0.0
7,39.3,786,decelerate,14.936,17.178,26.142,24.178,1.964,-2.242,0.287,0.0
7,39.35,787,decelerate,14.802,17.136,26.022,24.136,1.886,-2.333,0.274,0.0
7,39.4,788,decelerate,14.702,17.089,25.899,24.089,1.81,-2.388,0.262,0.0
7,39.45,789,decelerate,14.623,17.038,25.774,24.038,1.736,-2.415,0.251,0.0
7,39.5,790,decelerate,14.217,16.984,25.639,23.984,1.655,-2.767,0.228,0.0
7,39.55,791,decelerate,13.908,16.925,25.49,23.925,1.564,-3.017,0.208,0.0
7,39.6,792,decelerate,13.652,16.862,25.332,23.862,1.47,-3.21,0.189,0.0
7,39.65,793,decelerate,13.486,16.793,25.168,23.793,1.375,-3.307,0.173,0.0
7,39.7,794,decelerate,13.397,16.72,25.002,23.72,1.283,-3.323,0.16,0.0
7,39.75,795,decelerate,13.327,16.642,24.838,23.642,1.196,-3.315,0.149,0.0
7,39.8,796,decelerate,13.239,16.56,24.675,23.56,1.115,-3.32,0.138,0.0
7,39.85,797,decelerate,13.084,16.474,24.51,23.474,1.035,-3.39,0.125,0.0
7,39.9,798,decelerate,12.892,16.386,24.34,23.386,0.955,-3.493,0.111,0.0
7,39.95,799,decelerate,12.665,16.294,24.166,23.294,0.872,-3.629,0.095,0.0
7,40.0,800,decelerate,12.461,16.199,23.985,23.199,0.786,-3.738,0.08,0.0
7,40.05,801,decelerate,12.273,16.101,23.801,23.101,0.7,-3.827,0.066,0.0
7,40.1,802,decelerate,12.082,15.999,23.612,22.999,0.613,-3.917,0.051,0.0
7,40.15,803,decelerate,11.919,15.894,23.419,22.894,0.525,-3.975,0.037,0.0
7,40.2,804,decelerate,11.749,15.786,23.224,22.786,0.437,-4.037,0.024,0.0
7,40.25,805,decelerate,11.58,15.676,23.026,22.676,0.35,-4.095,0.01,0.0
7,40.3,806,decelerate,11.395,15.562,22.824,22.562,0.262,-4.167,0.0,0.003
7,40.35,807,decelerate,11.231,15.445,22.62,22.445,0.175,-4.215,0.0,0.013
7,40.4,808,decelerate,11.153,15.301,22.415,22.301,0.114,-4.148,0.0,0.017
7,40.45,809,decelerate,11.078,15.116,22.213,22.116,0.097,-4.038,0.0,0.016
7,40.5,810,decelerate,10.758,14.907,22.012,21.907,0.106,-4.148,0.0,0.018
7,40.55,811,decelerate,10.206,14.765,21.792,21.765,0.027,-4.559,0.0,0.036
7,40.6,812,decelerate,9.786,14.643,21.553,21.643,-0.09,-4.858,0.0,0.055
7,40.65,813,decelerate,9.488,14.638,21.3,21.638,-0.339,-5.151,0.0,0.088
7,40.7,814,decelerate,9.315,14.595,21.036,21.595,-0.558,-5.28,0.0,0.113
7,40.75,815,decelerate,9.234,14.294,20.776,21.294,-0.518,-5.06,0.0,0.103
7,40.8,816,decelerate,9.211,13.993,20.53,20.993,-0.463,-4.781,0.0,0.091
7,40.85,817,decelerate,9.246,13.735,20.298,20.735,-0.437,-4.489,0.0,0.081
7,40.9,818,decelerate,9.323,13.504,20.082,20.504,-0.421,-4.181,0.0,0.072
7,40.95,819,decelerate,9.398,13.291,19.881,20.291,-0.41,-3.893,0.0,0.064
7,41.0,820,decelerate,9.384,13.091,19.692,20.091,-0.399,-3.708,0.0,0.058
7,41.05,821,decelerate,9.286,12.901,19.51,19.901,-0.391,-3.615,0.0,0.055
7,41.1,822,decelerate,9.132,12.717,19.33,19.717,-0.386,-3.584,0.0,0.054
7,41.15,823,decelerate,8.938,12.538,19.152,19.538,-0.386,-3.6,0.0,0.054
7,41.2,824,decelerate,8.717,12.361,18.972,19.361,-0.389,-3.643,0.0,0.056
7,41.25,825,decelerate,8.479,12.188,18.789,19.188,-0.398,-3.709,0.0,0.058
7,41.3,826,decelerate,8.227,12.016,18.603,19.016,-0.413,-3.79,0.0,0.062
7,41.35,827,decelerate,7.975,11.846,18.414,18.846,-0.432,-3.872,0.0,0.066
7,41.4,828,decelerate,7.723,11.66,18.221,18.66,-0.439,-3.937,0.0,0.068
7,41.45,829,decelerate,7.471,11.494,18.024,18.494,-0.471,-4.023,0.0,0.074
7,41.5,830,decelerate,7.29,11.333,17.823,18.333,-0.51,-4.043,0.0,0.078
7,41.55,831,decelerate,7.2,11.168,17.626,18.168,-0.542,-3.968,0.0,0.079
7,41.6,832,decelerate,6.999,11.131,17.427,18.131,-0.704,-4.132,0.0,0.1
7,41.65,833,decelerate,6.512,11.091,17.209,18.091,-0.882,-4.579,0.0,0.129
7,41.7,834,decelerate,6.001,10.612,16.978,17.612,-0.634,-4.611,0.0,0.105
7,41.75,835,decelerate,5.627,10.128,16.753,17.128,-0.375,-4.501,0.0,0.076
7,41.8,836,decelerate,5.383,9.731,16.535,16.731,-0.196,-4.348,0.0,0.055
7,41.85,837,decelerate,5.235,9.369,16.325,16.369,-0.044,-4.134,0.0,0.034
7,41.9,838,decelerate,5.148,9.073,16.126,16.073,0.052,-3.925,0.0,0.019
7,41.95,839,decelerate,5.094,8.813,15.936,15.813,0.124,-3.719,0.0,0.007
7,42.0,840,decelerate,5.062,8.57,15.758,15.57,0.187,-3.509,0.006,0.0
7,42.05,841,decelerate,5.053,8.338,15.59,15.338,0.252,-3.285,0.022,0.0
7,42.1,842,decelerate,5.076,8.118,15.433,15.118,0.316,-3.042,0.039,0.0
7,42.15,843,decelerate,5.122,7.893,15.29,14.893,0.397,-2.771,0.059,0.0
7,42.2,844,decelerate,5.118,7.693,15.158,14.693,0.465,-2.575,0.075,0.0
7,42.25,845,decelerate,5.061,7.501,15.034,14.501,0.533,-2.44,0.088,0.0
7,42.3,846,decelerate,5.018,7.321,14.916,14.321,0.595,-2.303,0.101,0.0
7,42.35,847,decelerate,4.856,7.147,14.804,14.147,0.657,-2.291,0.11,0.0
7,42.4,848,decelerate,4.384,6.983,14.681,13.983,0.698,-2.599,0.105,0.0
7,42.45,849,decelerate,3.884,6.823,14.541,13.823,0.718,-2.939,0.097,0.0
7,42.5,850,decelerate,3.396,6.654,14.384,13.654,0.73,-3.258,0.088,0.0
7,42.55,851,decelerate,3.287,6.556,14.219,13.556,0.663,-3.269,0.079,0.0
7,42.6,852,decelerate,3.296,6.548,14.056,13.548,0.508,-3.251,0.059,0.0
7,42.65,853,decelerate,3.313,6.425,13.896,13.425,0.47,-3.112,0.058,0.0
7,42.7,854,decelerate,3.252,5.936,13.753,12.936,0.817,-2.684,0.119,0.0
7,42.75,855,decelerate,3.123,5.545,13.628,12.545,1.083,-2.422,0.163,0.0
7,42.8,856,decelerate,2.97,5.252,13.512,12.252,1.259,-2.283,0.192,0.0
7,42.85,857,decelerate,2.804,5.02,13.4,12.02,1.38,-2.216,0.21,0.0
7,42.9,858,decelerate,2.634,4.791,13.291,11.791,1.5,-2.157,0.228,0.0
7,42.95,859,decelerate,2.463,4.603,13.184,11.603,1.581,-2.14,0.239,0.0
7,43.0,860,decelerate,2.296,4.458,13.076,11.458,1.618,-2.163,0.244,0.0
7,43.05,861,decelerate,2.131,4.334,12.967,11.334,1.633,-2.203,0.244,0.0
7,43.1,862,decelerate,1.972,4.234,12.855,11.234,1.62,-2.262,0.241,0.0
7,43.15,863,decelerate,1.624,4.146,12.737,11.146,1.592,-2.521,0.228,0.0
7,43.2,864,decelerate,0.367,4.06,12.576,11.06,1.516,-3.693,0.179,0.0
7,43.25,865,decelerate,0.001,3.971,12.377,10.971,1.406,-3.971,0.155,0.0
7,43.3,866,decelerate,0.001,3.874,12.182,10.874,1.308,-3.873,0.145,0.0
7,43.35,867,decelerate,0.001,3.769,11.991,10.769,1.222,-3.768,0.137,0.0
7,43.4,868,decelerate,0.001,3.661,11.806,10.661,1.146,-3.66,0.131,0.0
7,43.45,869,decelerate,0.001,3.549,11.627,10.549,1.078,-3.548,0.125,0.0
7,43.5,870,decelerate,0.001,3.436,11.453,10.436,1.017,-3.435,0.121,0.0
7,43.55,871,decelerate,0.001,3.322,11.285,10.322,0.963,-3.322,0.118,0.0
7,43.6,872,decelerate,0.0,3.209,11.122,10.209,0.913,-3.209,0.115,0.0
7,43.65,873,decelerate,0.0,3.097,10.965,10.097,0.869,-3.096,0.113,0.0
7,43.7,874,decelerate,0.0,2.985,10.814,9.985,0.828,-2.985,0.111,0.0
7,43.75,875,decelerate,0.0,2.876,10.668,9.876,0.792,-2.875,0.11,0.0
7,43.8,876,decelerate,0.0,2.768,10.528,9.768,0.76,-2.767,0.109,0.0
7,43.85,877,decelerate,0.0,2.657,10.393,9.657,0.735,-2.657,0.109,0.0
7,43.9,878,decelerate,0.0,2.554,10.263,9.554,0.709,-2.554,0.109,0.0
7,43.95,879,decelerate,0.0,2.453,10.138,9.453,0.686,-2.453,0.11,0.0
7,44.0,880,decelerate,0.0,2.354,10.019,9.354,0.664,-2.354,0.11,0.0
7,44.05,881,decelerate,0.0,2.258,9.904,9.258,0.646,-2.258,0.111,0.0
7,44.1,882,decelerate,0.0,2.166,9.794,9.166,0.628,-2.165,0.112,0.0
7,44.15,883,stopped,0.0,2.075,9.688,9.075,0.613,-2.075,0.113,0.0
7,44.2,884,stopped,0.0,1.988,9.587,8.988,0.599,-1.988,0.114,0.0
7,44.25,885,stopped,0.0,1.904,9.49,8.904,0.586,-1.904,0.115,0.0
7,44.3,886,stopped,0.0,1.823,9.397,8.823,0.574,-1.823,0.116,0.0
7,44.35,887,stopped,0.0,1.746,9.309,8.746,0.563,-1.746,0.117,0.0
7,44.4,888,stopped,0.0,1.67,9.224,8.67,0.553,-1.67,0.118,0.0
7,44.45,889,stopped,0.0,1.598,9.142,8.598,0.544,-1.598,0.119,0.0
7,44.5,890,stopped,0.0,1.53,9.064,8.53,0.535,-1.53,0.12,0.0
7,44.55,891,stopped,0.0,1.465,8.99,8.465,0.525,-1.465,0.121,0.0
7,44.6,892,stopped,0.0,1.403,8.918,8.403,0.515,-1.403,0.122,0.0
7,44.65,893,stopped,0.0,1.345,8.85,8.345,0.505,-1.345,0.123,0.0
7,44.7,894,stopped,0.0,1.289,8.784,8.289,0.496,-1.289,0.123,0.0
7,44.75,895,stopped,0.0,1.241,8.721,8.241,0.481,-1.241,0.123,0.0
7,44.8,896,stopped,0.0,1.2,8.66,8.2,0.46,-1.2,0.121,0.0
7,44.85,897,stopped,0.0,1.161,8.602,8.161,0.441,-1.161,0.12,0.0
7,44.9,898,stopped,0.0,1.123,8.545,8.123,0.421,-1.123,0.119,0.0
7,44.95,899,stopped,0.0,1.086,8.49,8.086,0.403,-1.086,0.118,0.0
7,45.0,900,stopped,0.0,1.05,8.436,8.05,0.386,-1.05,0.116,0.0
7,45.05,901,stopped,0.0,1.015,8.385,8.015,0.37,-1.015,0.116,0.0
7,45.1,902,stopped,0.0,0.98,8.335,7.98,0.355,-0.98,0.115,0.0
7,45.15,903,stopped,0.0,0.946,8.287,7.946,0.342,-0.946,0.114,0.0
7,45.2,904,stopped,0.0,0.915,8.241,7.915,0.326,-0.915,0.113,0.0
7,45.25,905,stopped,0.0,0.885,8.196,7.885,0.311,-0.885,0.112,0.0
7,45.3,906,stopped,0.0,0.852,8.153,7.852,0.3,-0.852,0.112,0.0
7,45.35,907,stopped,0.0,0.815,8.111,7.815,0.295,-0.815,0.112,0.0
7,45.4,908,stopped,0.0,0.788,8.071,7.788,0.282,-0.788,0.111,0.0
7,45.45,909,stopped,0.0,0.758,8.032,7.758,0.274,-0.758,0.111,0.0
7,45.5,910,stopped,0.0,0.734,7.994,7.734,0.26,-0.734,0.11,0.0
7,45.55,911,stopped,0.0,0.697,7.958,7.697,0.261,-0.697,0.112,0.0
7,45.6,912,stopped,0.0,0.687,7.924,7.687,0.236,-0.687,0.109,0.0
7,45.65,913,stopped,0.0,0.666,7.89,7.666,0.224,-0.666,0.108,0.0
7,45.7,914,stopped,0.0,0.602,7.859,7.602,0.257,-0.602,0.114,0.0
7,45.75,915,stopped,0.0,0.626,7.828,7.626,0.202,-0.625,0.106,0.0
7,45.8,916,stopped,0.0,0.546,7.799,7.546,0.252,-0.546,0.115,0.0
7,45.85,917,stopped,0.0,0.56,7.77,7.56,0.21,-0.56,0.109,0.0
7,45.9,918,stopped,0.0,0.564,7.743,7.564,0.179,-0.564,0.105,0.0
7,45.95,919,stopped,0.0,0.497,7.717,7.497,0.219,-0.497,0.113,0.0
7,46.0,920,stopped,0.0,0.52,7.691,7.52,0.171,-0.52,0.105,0.0
7,46.05,921,stopped,0.0,0.489,7.667,7.489,0.178,-0.489,0.107,0.0
7,46.1,922,stopped,0.0,0.466,7.643,7.466,0.178,-0.466,0.108,0.0
7,46.15,923,stopped,0.0,0.467,7.621,7.467,0.154,-0.466,0.105,0.0
7,46.2,924,stopped,0.0,0.45,7.599,7.45,0.149,-0.449,0.105,0.0
7,46.25,925,stopped,0.0,0.393,7.579,7.393,0.186,-0.392,0.112,0.0
7,46.3,926,stopped,0.0,0.406,7.559,7.406,0.153,-0.406,0.107,0.0
7,46.35,927,stopped,0.0,0.362,7.541,7.362,0.178,-0.362,0.112,0.0
7,46.4,928,stopped,0.0,0.377,7.523,7.377,0.146,-0.377,0.107,0.0
